zpid,garageSpaces,parkingSpaces,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures
29431539,0,0,0,4,1,0,0,0,0,0
29427539,2,2,0,3,2,0,0,0,0,0
29425036,3,3,0,2,3,0,0,0,1,0
29423536,0,0,0,4,1,0,0,0,0,0
29425034,2,2,0,3,2,1,0,0,2,0
29430033,0,0,0,4,1,0,0,0,0,0
29428533,0,0,0,3,1,0,0,0,0,0
29423533,0,0,0,1,1,2,1,0,0,0
29422527,2,2,1,5,3,3,1,0,1,0
29432526,0,0,0,2,1,0,0,0,0,0
29425025,1,1,0,4,2,1,0,0,0,0
29427592,2,2,0,3,2,1,1,0,0,0
29431523,2,2,0,3,2,1,1,0,0,0
29421523,0,0,0,2,0,2,0,0,0,0
29425021,0,0,0,8,1,0,0,0,0,0
29431518,2,2,0,2,2,0,0,0,0,0
29428516,2,2,0,4,2,0,0,0,0,0
29425016,1,1,0,3,2,0,0,0,0,0
29430015,0,0,0,7,2,0,0,0,0,0
29423509,0,0,0,2,1,0,1,0,0,0
29422509,2,2,0,7,2,0,0,0,0,0
29425008,0,0,0,2,0,1,0,0,0,0
29422508,0,0,0,3,0,4,2,0,1,0
29422507,0,0,0,3,2,2,1,0,0,0
29425006,3,3,0,3,3,2,0,0,0,0
29422506,2,2,0,5,2,0,0,0,0,0
29422503,0,0,0,4,1,0,0,0,0,0
250825998,0,0,0,7,2,2,3,0,2,0
29586997,0,0,0,5,2,0,0,0,0,0
121722485,0,0,0,4,2,4,1,0,3,0
96640485,3,3,0,0,3,0,0,0,0,0
29547937,6,6,0,2,3,0,0,0,0,1
89654915,3,3,0,0,3,0,0,0,0,0
29586913,3,3,1,7,3,2,1,0,0,0
29586909,0,0,0,3,2,0,0,0,0,0
121721381,2,2,0,7,3,1,2,0,0,0
29586877,2,2,0,0,3,0,0,0,0,0
96639366,2,2,0,4,3,2,2,0,1,0
29575497,4,4,0,5,3,3,2,0,0,0
29575490,2,2,0,4,3,0,0,0,0,0
29376983,2,2,0,5,2,0,1,0,0,0
29375483,2,2,0,3,2,2,1,0,0,0
29375481,0,0,0,2,1,0,0,0,0,0
29375474,2,2,0,3,2,1,2,0,0,0
29445961,2,2,0,2,2,0,0,0,0,0
29575458,2,2,0,3,3,1,1,0,0,0
29364997,0,0,0,4,1,0,0,0,0,0
29595455,0,0,0,6,2,1,1,0,0,0
29371495,1,1,0,8,2,2,3,0,1,0
29364995,2,2,0,5,2,0,0,0,0,0
29595449,0,0,0,3,2,1,0,0,0,0
29445947,0,0,0,4,1,0,0,0,0,0
29369490,0,0,0,0,1,0,0,0,0,0
29371988,0,0,0,3,1,2,1,0,0,0
29443991,2,2,0,7,2,2,0,0,1,0
29369988,2,2,0,7,2,0,0,0,0,0
29557437,2,2,0,3,3,1,0,0,0,0
58304990,2,2,0,4,3,0,0,0,0,0
29369986,2,2,0,5,2,0,0,0,0,0
29377929,0,0,0,3,1,0,0,0,0,0
58305989,2,2,0,6,2,0,0,0,0,0
29369980,0,0,0,3,1,0,0,0,0,0
29575428,0,0,0,5,3,0,0,0,0,0
114406977,2,2,0,4,2,0,0,0,0,0
29443988,2,2,0,3,2,0,0,0,0,0
29364977,2,2,0,2,2,2,1,0,0,0
29441983,4,4,0,5,2,3,4,0,3,0
29376928,0,0,0,0,1,0,0,0,0,0
29371975,4,4,0,5,1,3,3,0,1,0
29557427,2,2,0,0,3,0,0,0,0,0
29377926,2,2,0,2,2,2,0,0,1,0
29371973,0,0,0,4,1,0,0,0,0,0
29376925,2,2,0,3,2,0,0,0,0,0
29377922,0,0,0,0,1,0,0,0,0,0
29443970,0,0,0,2,3,0,0,0,0,0
29369472,2,2,0,3,2,0,0,0,0,0
29376921,2,2,0,7,2,0,0,0,0,0
29364971,0,0,0,2,1,0,0,0,0,0
29575418,2,2,0,3,3,1,1,0,0,0
29439465,2,2,0,4,2,2,1,0,1,0
29366469,0,0,0,3,1,3,0,0,3,0
29443963,0,0,0,1,1,1,0,0,0,0
29371966,0,0,0,0,1,0,0,0,0,0
29582401,0,0,0,3,2,0,0,0,0,0
29369465,0,0,0,5,1,0,0,0,0,0
29443959,5,5,1,5,2,4,4,0,0,0
29371961,0,0,0,0,1,0,0,0,0,0
58304958,0,0,0,4,2,0,0,0,0,0
29582387,2,2,0,8,3,0,0,0,0,0
29369461,4,4,0,5,2,0,0,0,0,0
29439456,2,2,0,4,2,1,0,0,0,0
29447379,1,1,0,4,2,0,0,0,0,0
29366461,2,2,0,3,2,0,0,0,0,0
29443954,0,0,0,0,1,0,0,0,0,0
29442040,2,0,0,4,0,2,0,0,1,1
29447369,1,1,0,3,2,0,0,0,0,0
29369456,2,2,0,2,2,1,1,0,2,0
29574863,0,0,0,5,2,0,0,0,0,0
29364955,2,2,0,4,2,1,1,0,1,0
58306947,0,0,0,4,0,4,1,0,1,0
29575362,0,0,0,5,2,0,0,0,0,0
29366453,2,2,0,2,2,1,1,0,0,0
29438446,0,0,0,2,1,0,0,0,0,0
29442437,2,2,0,8,2,1,0,0,0,0
29447351,1,1,0,5,2,0,0,0,1,0
29442436,0,0,0,0,1,0,0,0,0,0
29574836,0,0,0,5,2,0,0,0,0,0
29438436,2,2,0,4,2,0,0,0,0,0
70352935,1,1,0,4,2,1,1,0,1,0
29447317,1,1,0,7,2,1,1,0,0,0
29371443,0,0,0,2,1,1,1,0,0,0
29445935,0,0,0,2,1,0,0,0,0,0
29371940,0,0,0,4,1,0,0,0,0,0
29447312,0,0,0,2,2,0,0,0,0,0
29367779,2,0,0,8,0,2,0,0,1,1
29438424,0,0,0,3,1,0,0,0,0,0
29377148,2,2,0,1,2,2,2,0,0,0
29369439,0,0,0,4,1,1,0,0,0,0
29445923,2,2,0,3,2,2,1,0,0,0
58305919,0,0,0,0,1,0,0,0,0,0
29364974,4,4,0,3,2,2,5,0,0,0
83827417,0,0,0,3,1,0,0,0,0,0
29369436,0,0,0,3,1,0,0,0,0,0
29574768,0,0,0,2,2,0,0,0,0,0
29442415,4,4,0,3,2,1,0,0,0,0
29591751,2,2,0,4,3,3,1,0,0,0
29366432,2,2,0,2,2,2,0,0,0,0
29591738,0,0,0,5,2,2,3,0,2,0
29369931,0,0,0,4,1,0,0,0,0,0
29442413,0,0,0,3,1,2,1,0,0,0
29591731,2,2,0,3,3,1,0,0,1,0
29438411,0,0,0,3,1,2,0,0,1,0
29369429,0,0,0,4,1,0,0,0,0,0
29373729,2,2,0,1,2,0,0,0,0,0
29445910,0,0,0,4,1,2,0,0,1,0
29369927,2,2,0,6,2,0,0,0,0,0
58305906,2,2,0,3,2,0,0,0,0,0
29371925,0,0,0,7,1,0,0,0,0,0
29377216,2,2,0,4,2,1,1,0,0,0
29591714,2,2,0,4,3,2,1,0,0,0
29442402,0,0,0,4,1,0,0,0,0,0
29373712,0,0,0,3,1,2,1,0,1,0
29373711,1,1,0,4,2,1,1,0,1,0
29367923,2,2,0,1,2,0,0,0,0,0
29366421,2,2,0,7,3,0,0,0,0,0
29439400,2,2,0,4,2,0,0,0,0,0
29377210,2,2,0,4,2,1,0,0,0,0
29366420,0,0,0,3,1,0,0,0,0,0
29369917,2,2,0,3,2,1,0,0,1,0
29447205,0,0,0,3,2,0,0,0,0,0
58305893,2,2,0,5,2,0,0,0,0,0
29366416,0,0,0,3,1,3,1,0,1,0
29371915,0,0,0,8,2,0,0,0,0,0
29439391,2,2,0,3,2,2,1,0,0,0
29371913,2,2,0,6,2,1,0,0,0,0
29591691,0,0,0,3,2,1,0,0,0,0
83817902,4,4,0,1,2,2,0,0,0,0
29591686,0,0,0,4,2,0,0,0,0,0
29439384,2,2,0,5,2,2,0,0,0,0
29377180,2,2,0,2,2,0,0,0,0,0
29366410,0,0,0,3,1,0,0,0,0,0
29442382,2,2,0,2,2,2,0,0,1,0
29369909,0,0,0,4,1,0,0,0,0,0
29371376,5,5,0,3,2,2,2,0,1,0
29447175,0,0,0,0,1,0,0,0,0,0
29369409,2,2,0,5,2,2,2,0,0,0
58305875,0,0,0,2,1,0,0,0,0,0
29377169,2,2,0,8,2,0,0,0,1,0
29367908,2,2,0,1,2,0,0,0,0,0
29438373,0,0,0,3,1,3,0,0,1,0
29373906,2,2,0,5,2,0,0,0,0,0
29447165,0,0,0,2,2,0,0,0,0,0
58305870,0,0,0,3,1,0,0,0,0,0
185186664,0,0,0,5,2,1,2,0,0,0
29439369,2,2,0,2,2,2,2,0,3,0
29369906,2,2,0,4,2,0,2,0,0,0
29438363,0,0,0,4,1,0,0,0,0,0
29369903,2,2,0,3,2,0,0,0,0,0
29442355,0,0,0,0,1,0,0,0,0,0
29591661,2,2,0,3,3,0,0,0,0,0
29369401,0,0,0,5,1,2,4,0,0,0
29442352,4,4,0,4,2,3,1,0,0,0
29375661,0,0,0,3,1,0,0,0,0,0
29367900,0,0,0,3,1,0,0,0,0,0
29438351,0,0,0,9,1,1,1,0,1,0
29591656,2,2,0,7,3,0,0,0,0,0
29439343,0,0,0,0,1,1,1,0,0,0
29367899,0,0,0,2,1,2,1,0,0,0
29446296,3,3,0,5,3,3,3,0,0,0
29584654,2,2,0,9,3,2,3,0,0,0
29373895,2,2,0,5,2,0,0,0,0,0
70340190,0,0,0,3,1,0,0,0,0,0
29438334,0,0,0,8,1,0,0,0,0,0
29591651,2,2,0,3,3,0,0,0,0,0
29373893,2,2,0,4,2,1,1,0,0,0
58305829,0,0,0,4,1,0,0,0,0,0
29584648,2,2,0,5,3,0,0,0,0,0
29371391,0,0,0,0,1,0,0,0,0,0
29442328,2,2,0,4,2,1,1,0,0,0
29446134,2,2,0,3,2,0,0,0,0,0
29366391,0,0,0,5,1,0,0,0,0,0
29442319,0,0,0,5,1,0,0,0,0,0
29584642,0,0,0,4,2,0,0,0,0,0
29367889,0,0,0,4,1,1,0,0,0,0
29439313,2,2,0,2,2,1,0,0,0,0
29371799,6,6,0,6,2,4,1,0,0,0
29438312,0,0,0,3,1,0,0,0,0,0
29438308,0,0,0,5,1,0,0,0,0,0
29447127,0,0,0,3,1,0,0,0,0,0
58305078,2,2,0,6,2,2,6,0,0,0
29369384,2,2,0,2,2,2,2,0,0,0
29367306,0,0,0,4,1,0,0,0,0,0
29365383,0,0,0,3,1,0,0,0,0,0
29439480,2,2,0,2,2,2,1,0,0,0
29369882,2,2,0,3,2,1,0,0,1,0
29584613,0,0,0,4,2,0,0,0,0,0
29438301,2,2,0,5,2,0,0,0,0,0
29371881,2,2,0,5,2,0,1,0,1,0
29447102,0,0,0,3,1,0,0,0,0,0
29442297,0,0,0,2,1,0,0,0,0,0
29366379,2,2,0,3,2,1,0,0,0,0
29598597,1,1,0,7,3,0,0,0,0,0
29439295,2,2,0,3,2,0,0,0,0,0
29369378,0,0,0,6,1,0,0,0,0,0
29369877,0,0,0,5,1,0,0,0,0,0
29439294,2,2,0,4,2,3,1,0,0,0
29442293,0,0,0,7,1,0,0,0,0,0
29366375,2,2,0,3,2,1,3,0,0,0
29439292,0,0,0,3,1,0,0,0,0,0
29377078,0,0,0,1,1,0,0,0,0,0
29369373,2,2,0,6,2,1,0,0,2,0
29446068,0,0,0,4,1,0,0,0,0,0
29439288,2,2,0,3,2,2,0,0,0,0
29367367,0,0,0,4,1,0,0,0,1,0
29377058,2,2,0,4,2,2,1,0,1,0
29438281,0,0,0,3,1,0,0,0,0,0
120899363,0,0,0,3,1,0,0,0,0,0
29447499,0,0,0,3,1,0,0,0,0,0
29439279,0,0,0,4,1,0,0,0,0,0
29369860,0,0,0,4,1,0,0,0,0,0
29371857,0,0,0,4,1,0,0,0,0,0
29598552,0,0,0,4,2,1,2,0,1,0
29449497,4,4,0,4,2,3,1,0,0,0
29366357,2,2,0,7,2,0,0,0,0,0
29446049,0,0,0,7,2,0,0,0,0,0
29439274,2,2,0,4,2,2,0,0,0,0
29454496,2,2,0,3,2,0,0,0,0,0
29365357,3,3,0,3,3,0,0,0,0,0
29375549,2,2,0,4,2,1,1,0,0,0
29453994,0,0,0,2,3,1,1,0,1,0
29371853,0,0,0,4,1,0,0,0,0,0
58305904,0,0,0,1,2,0,0,0,0,0
29447494,2,2,0,6,2,0,0,0,0,0
29369853,2,2,0,3,2,2,2,0,0,0
29377041,0,0,0,3,1,0,0,0,0,0
29438264,2,2,0,5,2,0,0,0,0,0
29369846,0,0,0,4,1,2,2,0,1,0
29582540,0,0,0,4,2,0,0,0,0,0
29442257,0,0,0,3,1,0,0,0,0,0
54515255,2,2,0,8,2,0,0,0,0,0
29369343,2,2,0,7,2,0,1,0,1,0
29582535,0,0,0,4,2,1,1,0,1,0
29369840,0,0,0,5,1,0,0,0,0,0
29450985,2,2,0,4,2,0,0,0,0,0
29450984,2,2,0,5,2,0,0,0,0,1
29366339,0,0,0,5,1,0,0,0,0,0
29449483,0,0,0,2,1,0,0,0,0,0
29446033,2,2,0,2,1,1,1,0,0,0
29444240,0,0,0,3,1,0,0,0,0,0
29446032,1,1,0,3,2,1,0,0,1,0
29369336,0,0,0,3,1,0,0,0,0,0
29444239,0,0,0,4,1,2,3,0,0,0
29454481,0,0,0,4,1,0,0,0,0,0
29446029,3,3,0,3,2,2,0,0,0,0
29369239,0,0,0,4,0,0,0,0,0,0
29447481,0,0,0,4,1,1,0,0,1,0
29582527,2,2,0,3,3,0,0,0,0,0
29366550,0,0,0,3,1,0,0,0,0,0
114406737,2,2,1,4,2,4,2,0,1,0
29440689,4,4,0,7,3,4,3,0,0,0
29443472,4,4,0,4,2,3,2,0,1,0
29440971,2,2,0,2,2,0,1,0,0,0
29445285,2,0,0,10,4,2,3,0,1,4
29444961,0,0,0,4,1,0,0,0,0,0
29445346,4,4,0,2,2,1,2,0,0,0
58307452,2,2,0,4,2,0,0,0,0,0
29445451,2,2,0,4,2,1,1,0,0,0
29441033,2,2,0,7,4,0,0,0,0,0
29444943,2,2,0,1,2,0,1,0,1,0
29443441,0,0,0,0,1,0,0,0,0,0
64842439,2,2,0,3,2,1,3,0,0,0
29443438,2,2,0,3,2,1,0,0,0,0
58307437,2,2,0,7,2,1,0,0,0,0
29445437,2,2,0,4,2,0,0,0,0,0
29442994,0,0,0,2,1,1,0,0,1,0
119621834,0,0,0,7,1,2,4,0,0,0
119621323,2,2,0,5,2,0,0,0,0,0
89656823,0,0,0,4,2,0,0,0,0,0
251032318,4,4,1,1,2,2,2,0,0,0
2088041511,2,2,0,3,2,2,1,0,0,0
89662828,2,0,0,8,3,3,2,0,0,4
29603302,0,0,0,1,2,0,0,0,0,0
2084102799,2,2,0,3,2,1,1,0,0,0
241931284,0,0,0,3,1,2,1,0,0,0
2088690279,2,2,0,4,1,1,1,0,0,0
119619758,2,2,0,3,2,1,1,0,0,0
125903747,0,0,0,3,1,0,0,0,0,0
241931246,2,2,0,2,2,2,0,0,0,0
241931239,0,0,0,6,1,0,0,0,0,0
89660728,3,3,0,3,3,3,3,0,1,0
89657217,2,2,0,3,3,2,2,0,1,0
145657715,2,2,0,4,2,2,0,0,0,0
89657187,0,0,0,4,2,0,0,0,0,0
119619183,2,2,0,1,4,0,0,0,0,0
145654677,0,0,0,2,1,1,1,0,0,0
114406175,2,2,0,2,4,0,0,0,0,0
114406161,2,2,0,7,2,0,0,0,0,0
29455648,0,0,0,1,1,1,0,0,0,0
89659122,2,2,0,3,3,0,0,0,0,0
119615099,0,0,0,4,1,0,0,0,0,0
124719575,2,2,0,2,3,0,0,0,0,0
125903569,0,0,0,4,1,0,0,0,0,0
145653061,0,0,0,3,1,0,0,0,0,0
89662061,3,3,0,1,3,0,0,0,0,0
125916058,0,0,0,7,1,0,0,0,0,1
89661051,3,3,0,3,3,0,1,0,0,0
29487943,2,2,0,3,2,3,1,0,0,0
145656555,3,3,0,2,3,2,2,0,0,0
29500430,2,2,0,3,3,1,1,0,0,0
29468395,2,2,0,1,2,0,0,0,0,0
79982268,0,0,0,8,1,0,0,0,0,0
79982258,0,0,0,2,1,0,0,0,0,0
79982243,0,0,0,3,2,0,0,0,0,0
29465449,0,0,0,0,1,1,1,0,0,0
124840444,2,2,0,4,2,0,1,0,1,0
29464107,4,4,0,5,4,1,1,0,0,0
29465439,0,0,0,0,0,0,0,0,0,0
145652938,4,4,0,4,2,2,2,0,0,0
29464938,0,0,0,4,1,0,0,0,0,0
29463437,6,6,0,1,2,0,0,0,0,0
29462372,0,0,0,2,1,0,0,0,0,0
29461846,2,2,0,3,1,0,0,0,0,0
80098922,0,0,0,3,1,1,4,0,1,0
2136613421,1,1,0,6,2,0,1,0,0,0
29463419,4,4,0,1,3,2,1,0,0,0
80087907,2,2,0,6,2,0,0,0,0,0
29463904,2,2,0,4,1,0,0,0,0,0
124839901,0,0,0,2,1,2,0,0,1,0
29463901,0,0,0,7,0,1,3,0,1,0
241930979,2,2,0,3,2,3,1,0,0,0
29463895,0,0,0,5,0,1,1,0,0,0
79980893,0,0,0,4,1,0,0,0,0,0
29463390,0,0,0,0,0,0,0,0,0,0
29462390,0,0,0,4,1,0,0,0,0,0
29463387,3,3,0,0,1,0,0,0,0,0
79980886,0,0,0,4,1,1,3,0,0,0
305428385,2,2,0,4,2,2,1,0,0,0
29464883,2,2,3,0,2,1,0,0,0,0
29464881,1,1,0,3,2,0,0,0,0,0
79980880,2,2,0,2,2,0,0,0,0,0
145658378,2,2,0,4,2,2,0,0,0,0
29464875,0,0,0,0,1,0,0,0,0,0
241937873,2,2,0,2,2,0,0,0,0,0
29463372,1,1,0,0,2,0,0,0,0,0
145656366,0,0,0,3,1,0,0,0,0,0
80099866,2,2,0,4,2,1,0,0,1,0
29461866,0,0,0,2,0,0,0,0,0,0
29463362,4,4,0,4,3,0,0,0,0,0
29464861,0,0,0,0,0,0,0,0,0,0
29461861,2,2,0,1,2,0,0,0,0,0
80105359,0,0,0,3,0,0,0,0,0,0
2079734358,1,1,0,4,1,1,0,0,0,0
79982357,1,1,0,4,2,0,0,0,0,0
63837857,1,1,0,3,3,2,0,0,0,0
29461853,0,0,0,3,0,0,0,0,0,0
63228475,2,2,0,2,3,0,0,0,0,0
29461845,0,0,0,3,0,0,0,0,0,0
2093357343,0,0,0,1,1,0,0,0,0,0
251030914,2,2,0,4,2,1,1,0,1,0
80090325,0,0,0,1,1,0,0,0,0,0
250997474,2,2,0,5,2,1,3,0,1,0
2079912816,1,1,0,4,2,0,0,0,0,0
80088313,1,1,0,2,2,0,0,0,1,0
29462974,1,1,0,1,2,0,1,0,0,0
29463310,0,0,0,4,1,0,1,0,1,0
29463303,0,0,0,3,0,2,1,0,0,0
120897300,2,2,0,7,2,0,0,0,0,0
145657299,0,0,0,2,3,0,0,0,0,0
79982299,0,0,0,4,1,0,0,0,0,0
79982297,2,2,0,8,2,1,0,0,0,0
70345794,0,0,0,2,1,0,0,0,0,0
29462293,0,0,0,2,0,0,0,0,0,0
70345789,2,2,0,7,2,1,0,0,0,0
79982286,0,0,0,3,1,0,1,0,0,0
70345786,3,3,0,4,2,0,0,0,0,0
29462285,0,0,0,0,0,0,0,0,0,0
29463283,1,1,0,1,2,0,0,0,0,0
29463281,0,0,0,3,0,0,1,0,1,0
80107778,0,0,0,3,1,0,0,0,0,0
79982271,2,2,0,4,2,3,3,0,0,0
29462271,0,0,0,6,1,1,0,0,1,0
29462269,2,2,0,4,2,1,0,0,0,0
80107767,0,0,0,3,1,0,0,0,0,0
70345767,2,2,0,3,2,1,0,0,0,0
29463267,0,0,0,6,2,0,0,0,0,0
29463264,1,1,0,1,2,2,0,0,0,0
29463468,0,0,0,3,0,0,0,0,0,0
29462259,2,2,0,2,2,0,0,0,0,0
80097258,1,1,0,8,2,1,1,0,0,0
120895255,2,2,0,4,2,2,1,0,0,0
80089753,0,0,0,0,1,0,0,0,0,0
29462251,0,0,0,2,1,0,0,0,0,0
70345750,0,0,0,3,1,2,2,0,1,0
145657748,0,0,0,4,1,0,0,0,0,0
119628247,2,2,0,3,2,1,0,0,0,0
79982246,2,2,0,5,2,0,0,0,0,0
79977244,0,0,0,0,1,0,0,0,0,0
70345744,0,0,0,4,1,0,0,0,0,0
62607242,0,0,0,6,0,1,1,0,1,0
29462239,2,2,0,5,2,2,0,0,0,0
70345734,2,2,0,5,2,2,1,0,1,0
241930733,2,2,0,3,2,0,3,0,0,0
124845231,2,2,0,7,2,0,0,0,0,0
29462229,0,0,0,4,1,2,0,0,0,0
29462227,0,0,0,2,3,0,0,0,0,0
80093222,0,0,0,4,1,0,0,0,0,0
29463222,0,0,0,2,0,1,1,0,0,0
62607221,2,2,0,2,1,0,1,0,0,0
124837220,4,4,0,5,2,0,0,0,0,0
80092714,0,0,1,0,1,0,0,0,0,0
120901705,0,0,0,0,0,2,0,0,0,0
69814700,2,2,0,0,2,0,1,0,1,0
120899190,0,0,0,4,1,0,0,0,0,0
29463188,0,0,0,0,1,0,0,0,0,0
29462186,0,0,0,4,1,0,0,0,0,0
29463184,0,0,0,0,1,0,0,0,0,0
83819680,2,2,0,3,2,3,1,0,1,0
80099180,0,0,0,2,1,0,0,0,0,0
145658174,0,0,0,5,1,1,2,0,1,0
83813174,0,0,0,0,1,0,0,0,0,0
119623673,0,0,0,4,1,1,1,0,0,0
80086671,2,2,0,3,2,0,0,0,0,0
145658167,4,4,0,4,2,2,2,0,0,0
119619664,0,0,0,4,1,0,0,0,0,0
29463159,3,3,0,0,2,0,0,0,0,0
305425655,2,2,0,4,2,2,2,0,0,0
124842155,0,0,0,4,1,0,0,0,0,0
80098151,2,2,0,5,2,1,1,0,0,0
80106645,0,0,0,3,1,1,1,0,0,0
145655642,2,2,0,0,2,0,0,0,0,0
144343622,0,0,0,5,1,0,0,0,0,0
29461905,4,4,0,1,1,0,0,0,0,0
241930616,2,2,0,4,2,2,1,1,0,0
29464967,0,0,0,0,1,0,0,0,0,0
80088612,2,2,0,4,2,1,1,0,1,0
145656110,0,0,0,2,1,0,0,0,0,0
124841110,2,2,0,2,2,0,0,0,0,0
64578606,3,3,0,0,4,0,0,0,0,0
2078792099,2,2,0,3,2,0,1,0,0,0
251031858,2,2,0,5,2,1,1,0,0,0
29464097,0,0,0,7,1,0,0,0,0,0
29461963,1,1,0,1,2,0,0,0,0,0
80090593,1,1,0,4,2,0,0,0,0,0
2083610083,0,0,0,4,0,1,1,0,0,0
80094083,2,2,0,8,3,0,0,0,0,0
305433080,2,2,0,5,2,2,0,0,0,0
29464079,0,0,0,3,1,0,0,0,0,0
80107076,2,2,0,4,2,0,0,0,0,0
29464076,0,0,0,0,0,1,0,0,0,0
2079895574,2,2,0,4,2,0,0,0,0,0
145655572,0,0,0,3,1,0,0,0,0,0
29464069,0,0,0,3,0,2,1,0,1,0
125916067,2,2,0,2,2,0,0,0,0,0
29465457,0,0,0,1,4,0,0,0,0,0
29463394,4,4,0,0,1,0,0,0,0,0
80100057,2,2,0,8,2,2,0,0,1,0
83814056,2,2,0,4,2,1,3,0,0,0
80108056,0,0,0,6,1,1,1,0,0,0
80102056,0,0,0,7,1,0,0,0,0,0
251032555,2,2,0,3,2,0,1,0,0,0
124843050,2,2,0,4,2,1,2,0,0,0
69809046,4,4,0,7,2,0,0,0,0,0
80098545,0,0,0,4,1,1,2,0,0,0
69809042,0,0,0,0,1,0,0,0,0,0
29463456,0,0,0,0,0,0,0,0,0,0
2091380537,2,2,0,4,2,2,2,0,1,0
29464028,4,4,0,4,3,0,0,0,0,0
29463455,0,0,0,0,0,0,0,0,0,0
69809024,2,2,0,5,2,4,3,0,0,0
29462023,0,0,0,0,0,0,0,0,0,0
251029954,2,2,0,4,2,1,0,0,0,0
29463454,0,0,0,5,0,1,2,0,1,0
69809021,0,0,0,4,1,0,0,0,0,0
145656020,0,0,0,5,1,1,1,0,1,0
80107018,0,0,0,3,1,0,0,0,0,0
69809017,1,1,0,4,2,0,0,0,0,0
29464017,0,0,0,0,0,0,0,0,0,0
145656452,2,2,0,4,2,0,0,0,0,0
29463927,3,3,0,7,2,0,0,0,0,0
145657505,0,0,0,5,1,1,1,0,1,0
29465503,4,4,0,3,3,1,0,0,0,0
29463254,0,0,0,1,0,0,0,0,0,0
29465500,2,2,0,1,2,3,1,0,0,0
29420959,2,2,0,3,2,0,0,0,0,0
29418454,0,0,0,4,1,0,0,0,0,0
29411939,2,2,0,5,4,0,0,0,0,0
119623829,0,0,0,2,1,0,0,0,1,0
29420936,1,1,0,3,2,0,0,0,0,0
80079828,2,2,0,4,2,1,1,0,1,0
69692496,2,2,0,2,2,3,0,0,0,0
121656402,0,0,0,2,1,0,0,0,0,0
145653413,0,0,0,2,1,0,0,0,0,0
96536821,0,0,0,4,1,1,0,0,0,0
145653412,2,2,0,4,2,0,0,0,0,0
29412925,2,2,0,4,3,0,0,0,0,0
29421894,0,0,0,3,1,0,1,0,1,0
84142319,2,2,0,4,2,1,0,0,0,0
29420922,2,2,0,8,2,0,0,0,0,0
111372408,0,0,0,4,1,0,1,0,0,0
250400315,0,0,0,4,1,1,3,0,0,0
2082306887,0,0,0,4,1,1,0,0,0,0
111373407,0,0,0,4,1,0,0,0,0,0
29413918,2,2,0,2,2,1,1,0,0,0
303836811,0,0,0,2,1,1,2,0,0,0
29412916,4,4,0,4,2,0,0,0,0,0
29421905,0,0,0,5,1,0,0,0,0,0
2085513810,0,0,0,3,1,1,3,0,0,0
29421886,0,0,0,7,1,0,0,0,0,0
29407630,2,2,0,7,3,2,0,0,0,0
29420912,0,0,0,4,1,4,0,0,1,0
29419903,2,2,0,4,2,2,2,0,0,0
70326882,0,0,0,4,1,1,1,0,2,0
2084292310,3,3,0,2,2,2,1,0,0,0
70326997,0,0,0,0,1,0,0,0,0,0
29412906,2,2,0,3,2,0,0,0,0,0
29413905,0,0,0,4,1,0,0,0,0,0
145654878,1,1,0,4,3,0,0,0,0,0
241931993,4,4,0,4,2,2,3,0,0,0
125914877,0,0,0,5,1,1,3,0,0,0
119630805,5,5,0,3,2,0,0,0,0,0
29404876,1,1,0,2,2,0,0,0,0,0
84131803,3,3,0,6,2,0,0,0,0,0
119623485,2,2,0,4,2,0,2,0,0,0
29419875,2,2,0,3,2,2,2,0,0,0
89407793,0,0,0,9,1,2,2,0,1,0
119632873,2,2,0,3,2,1,0,0,0,0
2088737292,3,3,0,3,1,0,0,0,0,0
29419872,0,0,0,4,1,0,0,0,0,0
29419867,0,0,0,4,1,0,0,0,0,0
119622792,3,3,0,6,2,1,2,0,1,0
119629256,4,4,0,5,2,0,2,0,0,1
89404788,3,3,0,3,2,0,0,0,0,0
119629286,3,3,0,3,2,1,0,0,2,0
119624286,3,3,0,5,2,0,0,0,0,1
114157284,0,0,0,4,1,1,0,0,0,1
29404861,2,2,0,3,2,0,0,0,0,0
29421978,5,5,0,3,4,0,0,0,0,1
84140779,2,2,0,4,2,0,0,0,0,0
111371830,2,2,0,2,2,3,2,0,0,0
29421857,2,2,0,8,2,1,0,0,0,0
58301352,0,0,0,4,1,0,0,0,0,0
29421851,2,2,0,4,2,0,0,0,0,1
114157278,3,3,0,5,2,3,1,0,0,0
145652348,0,0,0,3,1,0,0,0,0,0
58301473,2,2,0,3,2,0,1,0,0,0
29421848,0,0,0,0,1,0,0,0,0,0
58301471,1,1,0,4,2,0,0,0,0,0
29415848,2,2,0,4,2,0,0,0,0,0
84136268,2,2,0,3,3,4,0,0,2,0
29404848,0,0,0,2,1,0,0,0,0,0
84131768,6,6,0,5,2,1,1,0,0,0
29419846,2,2,0,1,2,0,0,0,1,0
29421969,2,2,0,2,2,0,0,0,0,0
119624767,3,3,0,3,2,2,0,0,1,0
58301468,2,2,0,6,3,0,0,0,0,0
58301342,2,2,0,3,2,0,1,0,0,0
122141766,3,3,0,3,2,2,0,0,0,0
